Make,Model,City (kg/km/seat),Hwy (kg/km/seat),Comb (kg/km/seat),CO2 Emissions(g/km)
Mercedes-Benz,AMG CLA 35 4MATIC Coupe,0.01628,0.012135999999999997,0.014355999999999999,227
Mercedes-Benz,AMG CLA 45 4MATIC Coupe,0.017759999999999998,0.01258,0.015392,243
Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,0.017168,0.013024000000000003,0.015244000000000002,241
Mercedes-Benz,AMG E 53 4MATIC+ Sedan,0.016724,0.012284,0.014652000000000002,232
Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,0.017759999999999998,0.013172,0.015688,247
Mercedes-Benz,AMG E 53 4MATIC+ Coupe,0.017315999999999998,0.012432,0.015095999999999998,239
Mercedes-Benz,AMG GLA 35 4MATIC SUV,0.01628,0.012432,0.014504,230
Mercedes-Benz,AMG GLA 45 4MATIC SUV,0.018204,0.014208000000000002,0.016428,260
Mercedes-Benz,AMG GLB 35 4MATIC SUV,0.018796,0.013911999999999999,0.016576,262
Mercedes-Benz,AMG GLC 43 4MATIC SUV,0.019092,0.013764000000000002,0.016724,264
Mercedes-Benz,AMG GLC 43 4MATIC Coupe,0.020720000000000002,0.014947999999999998,0.018204,287
Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,0.019832,0.015688,0.017908,283
Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,0.020128,0.016428,0.0185,292
Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,0.018204,0.013911999999999999,0.01628,258
Mercedes-Benz,C 300 4MATIC Cabriolet,0.01628,0.01184,0.014208000000000002,224
Mercedes-Benz,C 300 4MATIC Coupe,0.015836,0.0111,0.013764000000000002,217
Mercedes-Benz,CLA 250 4MATIC Coupe,0.014504,0.010360000000000001,0.012727999999999998,200
Mercedes-Benz,CLS 450 4MATIC Coupe,0.016428,0.012135999999999997,0.014504,229
Mercedes-Benz,E 350 4MATIC Sedan,0.016576,0.012135999999999997,0.014504,229
Mercedes-Benz,E 450 4MATIC Sedan,0.015539999999999998,0.011692,0.013764000000000002,218
Mercedes-Benz,E 450 4MATIC Cabriolet,0.016576,0.012432,0.014652000000000002,233
Mercedes-Benz,E 450 4MATIC Coupe,0.01628,0.01184,0.014208000000000002,225
Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,0.01628,0.012284,0.014504,229
Mercedes-Benz,GLA 250 4MATIC SUV,0.015244000000000002,0.010804,0.013319999999999999,210
Mercedes-Benz,GLB 250 4MATIC SUV,0.016132,0.011692,0.01406,224
Mercedes-Benz,GLC 300 4MATIC SUV,0.01702,0.013467999999999999,0.015392,242
Mercedes-Benz,GLC 300 4MATIC Coupe,0.01702,0.01258,0.014947999999999998,237
Mercedes-Benz,GLE 350 4MATIC SUV,0.017908,0.013172,0.015836,250
Mercedes-Benz,GLE 450 4MATIC SUV,0.016872,0.013764000000000002,0.015392,244
Mercedes-Benz,GLE 450 4MATIC Coupe,0.017315999999999998,0.013616,0.015539999999999998,247
Mercedes-Benz,GLS 450 4MATIC SUV,0.018944,0.014799999999999999,0.01702,269
Mercedes-Benz,Maybach S 580 4MATIC Sedan,0.022496,0.014652000000000002,0.019092,301
Mercedes-Benz,Metris Cargo Van,0.018648,0.014947999999999998,0.01702,267
Mercedes-Benz,Metris Cargo Van LWB,0.018648,0.014947999999999998,0.01702,267
Mercedes-Benz,Metris Passenger Van,0.019684,0.015688,0.017908,282
Mercedes-Benz,S 500 4MATIC SWB Sedan,0.016872,0.01184,0.014652000000000002,231
Mercedes-Benz,S 580 4MATIC LWB Sedan,0.021164000000000002,0.01406,0.018056,285
MINI,Cooper 3 Door,0.012135999999999997,0.009176,0.010804,170
MINI,Cooper 3 Door,0.012875999999999999,0.009324,0.011248,177
MINI,Cooper 5 Door,0.012135999999999997,0.009176,0.010804,170
MINI,Cooper 5 Door,0.012875999999999999,0.009324,0.011248,177
MINI,Cooper Convertible,0.012135999999999997,0.009176,0.010804,170
MINI,Cooper Convertible,0.012875999999999999,0.009324,0.011248,177
MINI,Cooper Countryman ALL4,0.015095999999999998,0.011396,0.013467999999999999,211
MINI,Cooper S 3 Door,0.01258,0.009176,0.0111,174
MINI,Cooper S 3 Door,0.015539999999999998,0.010804,0.013467999999999999,211
MINI,Cooper S 5 Door,0.01258,0.009176,0.0111,174
MINI,Cooper S 5 Door,0.015539999999999998,0.010804,0.013467999999999999,211
MINI,Cooper S Clubman ALL4,0.015095999999999998,0.010952000000000002,0.013172,207
MINI,Cooper S Convertible,0.013024000000000003,0.00962,0.011544,182
MINI,Cooper S Convertible,0.014947999999999998,0.010508,0.013024000000000003,205
MINI,Cooper S Countryman ALL4,0.015392,0.0111,0.013467999999999999,212
MINI,John Cooper Works 3 Door,0.013764000000000002,0.010212,0.012135999999999997,191
MINI,John Cooper Works 3 Door,0.015539999999999998,0.010804,0.013467999999999999,211
MINI,John Cooper Works Clubman ALL4,0.014947999999999998,0.011248,0.013319999999999999,210
MINI,John Cooper Works Convertible,0.014208000000000002,0.010656000000000002,0.01258,198
MINI,John Cooper Works Countryman ALL4,0.015392,0.011544,0.013616,210
Mitsubishi,Eclipse Cross 4WD,0.014208000000000002,0.013172,0.013764000000000002,216
Mitsubishi,Mirage,0.009768,0.008288,0.009176,143
Mitsubishi,Mirage,0.010508,0.008584,0.00962,151
Mitsubishi,Outlander 4WD,0.014355999999999999,0.011692,0.013172,208
Mitsubishi,RVR,0.014355999999999999,0.011544,0.013024000000000003,206
Mitsubishi,RVR 4WD,0.014947999999999998,0.012135999999999997,0.013616,213
Mitsubishi,RVR 4WD,0.015244000000000002,0.012284,0.013911999999999999,218
Nissan,Altima AWD,0.013467999999999999,0.00962,0.011692,186
Nissan,Altima AWD SR/Platinum,0.013764000000000002,0.009916,0.011988,190
Nissan,Armada 4WD,0.0259,0.019092,0.022792,362
Nissan,Frontier,0.018944,0.01406,0.016724,266
Nissan,Frontier 4WD,0.020275999999999995,0.015688,0.018204,288
Nissan,Kicks,0.011396,0.009768,0.010656000000000002,169
Nissan,Maxima,0.017168,0.011692,0.014652000000000002,233
Nissan,Murano AWD,0.017759999999999998,0.01258,0.015392,245
Nissan,Pathfinder 4WD,0.017168,0.013616,0.015539999999999998,246
Nissan,Qashqai,0.012727999999999998,0.010804,0.01184,188
Nissan,Qashqai,0.014799999999999999,0.011692,0.013467999999999999,213
Nissan,Qashqai AWD,0.013319999999999999,0.0111,0.012284,196
Nissan,Rogue,0.011544,0.00962,0.010656000000000002,169
Nissan,Rogue,0.013319999999999999,0.010508,0.011988,190
Nissan,Rogue AWD,0.012432,0.009916,0.011248,179
Nissan,Rogue AWD SL/Platinum,0.012432,0.010064,0.011396,181
Nissan,Rogue AWD,0.013616,0.010656000000000002,0.012284,195
Nissan,Sentra,0.01184,0.008879999999999999,0.010508,167
Nissan,Sentra SR,0.012135999999999997,0.009028,0.010804,171
Nissan,Sentra,0.013616,0.009176,0.011692,185
Nissan,Sentra SR,0.013911999999999999,0.009472,0.011988,189
Nissan,Versa,0.010952000000000002,0.008732,0.009916,158
Nissan,Versa,0.012727999999999998,0.009916,0.011396,181
Porsche,718 Boxster,0.01628,0.012875999999999999,0.014799999999999999,233
Porsche,718 Boxster,0.017315999999999998,0.013172,0.015539999999999998,245
Porsche,718 Boxster T,0.016576,0.012875999999999999,0.014947999999999998,236
Porsche,718 Boxster T,0.017315999999999998,0.013172,0.015539999999999998,245
Porsche,718 Boxster S,0.018056,0.013616,0.016132,255
Porsche,718 Boxster S,0.0185,0.014208000000000002,0.016576,263
Porsche,718 Boxster GTS 4.0,0.018204,0.014504,0.016428,260
Porsche,718 Boxster GTS 4.0,0.020720000000000002,0.014799999999999999,0.018056,284
Porsche,718 Cayman,0.01628,0.012875999999999999,0.014799999999999999,233
Porsche,718 Cayman,0.017315999999999998,0.013172,0.015539999999999998,245
Porsche,718 Cayman T,0.016576,0.012875999999999999,0.014947999999999998,236
Porsche,718 Cayman T,0.017315999999999998,0.013172,0.015539999999999998,245
Porsche,718 Cayman S,0.018056,0.013616,0.016132,255
Porsche,718 Cayman S,0.0185,0.014208000000000002,0.016576,263
Porsche,718 Cayman GT4,0.01924,0.014652000000000002,0.017168,271
Porsche,718 Cayman GT4,0.020720000000000002,0.014947999999999998,0.018056,286
Porsche,718 Cayman GTS 4.0,0.018204,0.014504,0.016428,260
Porsche,718 Cayman GTS 4.0,0.020720000000000002,0.014799999999999999,0.018056,284
Porsche,718 Spyder,0.01924,0.014652000000000002,0.017168,271
Porsche,718 Spyder,0.020720000000000002,0.014947999999999998,0.018056,286
Porsche,911 Carrera,0.019388,0.014504,0.017168,275
Porsche,911 Carrera Cabriolet,0.019388,0.014504,0.017168,275
Porsche,911 Carrera 4,0.019388,0.014504,0.017168,275
Porsche,911 Carrera 4 Cabriolet,0.019388,0.014355999999999999,0.017168,275
Porsche,911 Carrera S,0.019092,0.015095999999999998,0.017315999999999998,274
Porsche,911 Carrera S,0.018944,0.013911999999999999,0.016724,264
Porsche,911 Carrera S Cabriolet,0.019092,0.015095999999999998,0.017315999999999998,273
Porsche,911 Carrera S Cabriolet,0.020424,0.013911999999999999,0.017464,275
Porsche,911 Carrera 4S,0.01924,0.015095999999999998,0.017464,275
Porsche,911 Carrera 4S,0.020424,0.013764000000000002,0.017464,275
Porsche,911 Carrera 4S Cabriolet,0.018944,0.015095999999999998,0.017315999999999998,273
Porsche,911 Carrera 4S Cabriolet,0.020424,0.014504,0.017759999999999998,281
Porsche,911 Carrera GTS,0.020424,0.014947999999999998,0.017908,289
Porsche,911 Carrera GTS,0.01998,0.014504,0.017612,276
Porsche,911 Carrera GTS Cabriolet,0.020424,0.015095999999999998,0.018056,289
Porsche,911 Carrera GTS Cabriolet,0.020424,0.014208000000000002,0.017612,278
Porsche,911 Carrera 4 GTS,0.020424,0.014947999999999998,0.017908,288
Porsche,911 Carrera 4 GTS,0.020424,0.015095999999999998,0.018056,289
Porsche,911 Carrera 4 GTS Cabriolet,0.020275999999999995,0.015836,0.018204,288
Porsche,911 Carrera 4 GTS Cabriolet,0.021755999999999998,0.015095999999999998,0.018796,296
Porsche,911 GT3,0.023088,0.018796,0.021164000000000002,334
Porsche,911 GT3,0.02516,0.019388,0.022496,355
Porsche,911 GT3 Touring,0.023236,0.018796,0.021312000000000005,335
Porsche,911 GT3 Touring,0.025011999999999996,0.019388,0.022496,354
Porsche,911 Targa 4,0.019388,0.014504,0.017168,275
Porsche,911 Targa 4S,0.019388,0.015095999999999998,0.017464,274
Porsche,911 Targa 4S,0.020275999999999995,0.014504,0.017612,278
Porsche,911 Targa 4 GTS,0.020128,0.015836,0.018204,287
Porsche,911 Targa 4 GTS,0.021755999999999998,0.015095999999999998,0.018796,296
Porsche,911 Turbo,0.022496,0.017612,0.020275999999999995,321
Porsche,911 Turbo Cabriolet,0.023088,0.017464,0.020572,324
Porsche,911 Turbo S,0.022644,0.017464,0.020275999999999995,321
Porsche,911 Turbo S Cabriolet,0.02368,0.017464,0.020867999999999998,328
Porsche,Cayenne,0.020424,0.015836,0.018352,289
Porsche,Cayenne Coupe,0.020424,0.015836,0.018352,289
Porsche,Cayenne S,0.021755999999999998,0.015688,0.019092,307
Porsche,Cayenne S Coupe,0.021312000000000005,0.016576,0.01924,305
Porsche,Cayenne GTS,0.023384,0.018204,0.021016,331
Porsche,Cayenne GTS Coupe,0.022496,0.018352,0.020720000000000002,326
Porsche,Cayenne Turbo,0.024864,0.018352,0.021904000000000003,343
Porsche,Cayenne Turbo Coupe,0.023532,0.017759999999999998,0.020867999999999998,330
Porsche,Cayenne Turbo GT,0.024864,0.018352,0.021904000000000003,345
Porsche,Macan,0.018352,0.013764000000000002,0.01628,263
Porsche,Macan S,0.020424,0.014947999999999998,0.018056,289
Porsche,Macan GTS,0.01998,0.015836,0.018056,290
Porsche,Panamera,0.019388,0.014504,0.017168,274
Porsche,Panamera 4,0.018944,0.014504,0.01702,274
Porsche,Panamera 4 Executive,0.020424,0.015095999999999998,0.018056,289
Porsche,Panamera 4 ST,0.018944,0.015095999999999998,0.017315999999999998,274
Porsche,Panamera 4S,0.018944,0.014504,0.016872,276
Porsche,Panamera 4S Executive,0.020424,0.015095999999999998,0.018056,292
Porsche,Panamera 4S ST,0.020424,0.015095999999999998,0.018056,292
Porsche,Panamera GTS,0.023236,0.016576,0.020275999999999995,323
Porsche,Panamera GTS ST,0.023236,0.017464,0.020572,323
Porsche,Panamera Turbo S,0.022644,0.016576,0.01998,326
Porsche,Panamera Turbo S Executive,0.022644,0.016576,0.01998,326
Porsche,Panamera Turbo S ST,0.022644,0.016576,0.01998,326
Ram,1500 EcoDiesel,0.015539999999999998,0.010804,0.013319999999999999,243
Ram,1500 HFE EcoDiesel,0.015392,0.010508,0.013172,238
Ram,1500 eTorque,0.017612,0.013911999999999999,0.015984,253
Ram,1500 HFE eTorque,0.017168,0.013319999999999999,0.015392,245
Ram,1500,0.023976,0.015539999999999998,0.020128,320
Ram,1500 eTorque,0.01924,0.014799999999999999,0.017315999999999998,275
Ram,1500 4X4 EcoDiesel,0.016428,0.01184,0.014355999999999999,260
Ram,1500 4X4 eTorque,0.018056,0.014355999999999999,0.016428,260
Ram,1500 4X4,0.023828,0.01628,0.020424,325
Ram,1500 4X4 eTorque,0.019832,0.015539999999999998,0.017908,284
Ram,1500 4X4 TRX,0.033152,0.02442,0.029304000000000004,465
Ram,1500 Classic,0.020572,0.014208000000000002,0.017612,280
Ram,1500 Classic,0.023532,0.016428,0.020275999999999995,323
Ram,1500 Classic 4X4,0.02146,0.015095999999999998,0.018648,295
Ram,1500 Classic 4X4,0.023976,0.017168,0.020867999999999998,330
Ram,ProMaster City,0.016576,0.012284,0.014652000000000002,232
Rolls-Royce,Cullinan,0.029748000000000004,0.017908,0.02442,386
Rolls-Royce,Cullinan Black Badge,0.029748000000000004,0.017908,0.02442,386
Rolls-Royce,Ghost,0.029451999999999996,0.018796,0.024715999999999995,387
Rolls-Royce,Ghost Black Badge,0.029451999999999996,0.018796,0.024715999999999995,387
Rolls-Royce,Ghost EWB,0.029451999999999996,0.018796,0.024715999999999995,387
Rolls-Royce,Phantom,0.029599999999999998,0.017464,0.024124,382
Rolls-Royce,Phantom EWB,0.029599999999999998,0.017464,0.024124,382
Subaru,Ascent AWD,0.017315999999999998,0.013319999999999999,0.015539999999999998,245
Subaru,BRZ,0.01628,0.011396,0.01406,224
Subaru,BRZ,0.017759999999999998,0.013024000000000003,0.015539999999999998,247
Subaru,Crosstrek AWD,0.01258,0.010360000000000001,0.011692,184
Subaru,Crosstrek AWD,0.015539999999999998,0.011988,0.013911999999999999,220
Subaru,Crosstrek AWD,0.013024000000000003,0.010360000000000001,0.01184,188
Subaru,Forester AWD,0.013319999999999999,0.010656000000000002,0.012135999999999997,192
Subaru,Forester Wilderness AWD,0.01406,0.012284,0.013319999999999999,210
Subaru,Impreza 4-Door AWD,0.012284,0.009472,0.010952000000000002,174
Subaru,Impreza 4-Door AWD,0.014947999999999998,0.0111,0.013319999999999999,209
Subaru,Impreza 5-Door AWD,0.012432,0.009768,0.011248,178
Subaru,Impreza 5-Door AWD,0.014947999999999998,0.011396,0.013319999999999999,211
Subaru,Legacy AWD,0.014652000000000002,0.010804,0.012875999999999999,205
Subaru,Legacy AWD,0.013024000000000003,0.009916,0.011544,184
Subaru,Outback AWD,0.014947999999999998,0.011692,0.013467999999999999,213
Subaru,Outback AWD,0.013319999999999999,0.010508,0.012135999999999997,192
Subaru,Outback Wilderness AWD,0.016132,0.013172,0.014799999999999999,235
Subaru,WRX AWD,0.018796,0.013911999999999999,0.016576,262
Subaru,WRX AWD,0.018204,0.013319999999999999,0.015984,254
Toyota,4Runner 4WD,0.022052,0.018648,0.020424,323
Toyota,4Runner 4WD (Part-Time 4WD) ,0.021904000000000003,0.0185,0.020424,321
Toyota,C-HR,0.012875999999999999,0.0111,0.012135999999999997,189
Toyota,Camry LE/SE,0.01258,0.009028,0.010952000000000002,174
Toyota,Camry XSE,0.012727999999999998,0.009324,0.011248,178
Toyota,Camry XSE V6,0.015836,0.010952000000000002,0.013616,215
Toyota,Camry TRD,0.015984,0.011248,0.013911999999999999,220
Toyota,Camry AWD SE,0.013911999999999999,0.010064,0.012135999999999997,192
Toyota,Camry AWD XSE,0.01406,0.010360000000000001,0.012432,195
Toyota,Camry Hybrid LE,0.007252,0.007104000000000001,0.007252,113
Toyota,Camry Hybrid SE/XLE/XSE,0.007844,0.0073999999999999995,0.007547999999999999,121
Toyota,Corolla,0.011692,0.009176,0.010508,166
Toyota,Corolla XLE,0.011988,0.009324,0.010804,170
Toyota,Corolla,0.01184,0.008879999999999999,0.010508,165
Toyota,Corolla,0.011248,0.008732,0.010064,159
Toyota,Corolla XSE,0.011396,0.009028,0.010360000000000001,164
Toyota,Corolla,0.012135999999999997,0.00962,0.010952000000000002,172
Toyota,Corolla Apex Edition,0.011396,0.009176,0.010360000000000001,164
Toyota,Corolla Hatchback,0.0111,0.008732,0.010064,159
Toyota,Corolla Hatchback,0.012432,0.009916,0.011248,179
Toyota,Corolla Hybrid,0.006512000000000001,0.006659999999999999,0.006659999999999999,106
Toyota,Corolla Cross,0.011248,0.010360000000000001,0.010804,171
Toyota,Corolla Cross AWD,0.011988,0.010952000000000002,0.011544,182
Toyota,GR 86,0.016428,0.011396,0.014208000000000002,224
Toyota,GR 86,0.017612,0.012875999999999999,0.015539999999999998,246
Toyota,GR Supra 2.0,0.013764000000000002,0.010656000000000002,0.012432,195
Toyota,GR Supra 3.0,0.015688,0.01184,0.013911999999999999,218
Toyota,Highlander AWD,0.017464,0.012727999999999998,0.015244000000000002,241
Toyota,Highlander Hybrid AWD,0.009916,0.010064,0.009916,158
Toyota,Highlander Hybrid AWD Limited/Platinum,0.009768,0.010064,0.009916,156
Toyota,Prius,0.006512000000000001,0.0069559999999999995,0.006659999999999999,106
Toyota,Prius AWD,0.006808,0.0073999999999999995,0.007104000000000001,111
Toyota,RAV4,0.013024000000000003,0.010064,0.011692,184
Toyota,RAV4 (Stop/Start),0.01258,0.010064,0.011396,180
Toyota,RAV4 AWD,0.01406,0.010508,0.012432,198
Toyota,RAV4 AWD (Stop/Start),0.013024000000000003,0.010508,0.01184,187
Toyota,RAV4 AWD LE,0.012875999999999999,0.010212,0.011692,184
Toyota,RAV4 AWD TRD Off-Road,0.01406,0.010952000000000002,0.01258,200
Toyota,RAV4 Hybrid AWD,0.008584,0.009324,0.008879999999999999,140
Toyota,Sequoia 4WD,0.027379999999999998,0.020572,0.024271999999999995,385
Toyota,Sienna,0.009768,0.00962,0.009768,154
Toyota,Sienna AWD,0.010064,0.009768,0.009916,158
Toyota,Tacoma 4WD,0.01924,0.015539999999999998,0.017464,278
Toyota,Tacoma 4WD,0.020424,0.016872,0.018796,299
Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,0.020424,0.017315999999999998,0.019092,300
Toyota,Tundra,0.019388,0.014947999999999998,0.017464,277
Toyota,Tundra 4WD,0.020128,0.015392,0.018056,285
Toyota,Tundra 4WD TRD,0.01998,0.015688,0.018056,286
Toyota,Tundra Hybrid 4WD,0.018796,0.015539999999999998,0.017315999999999998,274
Toyota,Tundra Hybrid 4WD TRD PRO,0.0185,0.016576,0.017612,277
Toyota,Venza AWD,0.008732,0.009472,0.009028,142
Volkswagen,Atlas 4MOTION,0.01702,0.01406,0.015688,249
Volkswagen,Atlas 4MOTION,0.020424,0.015095999999999998,0.018056,286
Volkswagen,Atlas Cross Sport 4MOTION,0.017168,0.014355999999999999,0.015836,252
Volkswagen,Atlas Cross Sport 4MOTION,0.019388,0.014799999999999999,0.017315999999999998,275
Volkswagen,Golf GTI,0.013764000000000002,0.010360000000000001,0.012284,194
Volkswagen,Golf GTI,0.014504,0.010212,0.01258,198
Volkswagen,Golf R,0.015244000000000002,0.011396,0.013467999999999999,213
Volkswagen,Golf R,0.017464,0.012284,0.015095999999999998,237
Volkswagen,Jetta,0.011396,0.008436,0.010064,159
Volkswagen,Jetta SE/SEL,0.011988,0.008584,0.010508,167
Volkswagen,Jetta,0.01184,0.00814,0.010212,161
Volkswagen,Jetta GLI,0.013319999999999999,0.00962,0.011692,185
Volkswagen,Jetta GLI,0.013467999999999999,0.009472,0.011692,186
Volkswagen,Passat,0.014355999999999999,0.009768,0.012284,196
Volkswagen,Taos,0.012432,0.009768,0.011248,178
Volkswagen,Taos 4MOTION,0.01406,0.010952000000000002,0.01258,200
Volkswagen,Tiguan 4MOTION,0.015688,0.01184,0.013911999999999999,222
Volkswagen,Tiguan R-Line 4MOTION,0.01628,0.012284,0.014504,229
Volvo,S60 B5,0.013319999999999999,0.009916,0.01184,186
Volvo,S60 B5 AWD,0.013911999999999999,0.010212,0.012284,193
Volvo,S90 B6 AWD,0.015392,0.0111,0.013467999999999999,212
Volvo,V60 T6 AWD,0.016724,0.0111,0.014208000000000002,224
Volvo,V60 CC T5 AWD,0.016132,0.011396,0.01406,221
Volvo,V90 CC B6 AWD,0.015688,0.011988,0.01406,222
Volvo,XC40 T4 AWD,0.015836,0.011248,0.013764000000000002,217
Volvo,XC40 T5 AWD,0.015836,0.011396,0.013911999999999999,219
Volvo,XC60 B5 AWD,0.015539999999999998,0.011988,0.013911999999999999,219
Volvo,XC60 B6 AWD,0.01628,0.012875999999999999,0.014652000000000002,232
Volvo,XC90 T5 AWD,0.01702,0.012432,0.014947999999999998,236
Volvo,XC90 T6 AWD,0.018352,0.013172,0.015984,252
